user_id,persona,date,merchant,item,kategori,qty,nominal,total_harga,payment_method,combined_text,spending_level,month,day_name,is_weekend,hour,time_category,item_length,word_count,is_digital_payment
U004,ibu_rumah_tangga,2025-01-08 23:47:00,le minerale,galon air mineral,kebutuhan rumah,2,21327,42654,DANA,le minerale galon air mineral,low,1,Wednesday,0,23,night,17,5,1
U001,anak_kos,2025-01-09 01:32:00,miniso,miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,kebutuhan rumah,3,36741,110223,GoPay,miniso miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,medium,1,Thursday,0,1,night,81,13,1
U002,karyawan,2025-01-09 04:49:00,shopee official store,frisian flag family uht low fat 946 ml x 3 pcs,makanan & minuman,1,62221,62221,Cash,shopee official store frisian flag family uht low fat 946 ml x 3 pcs,medium,1,Thursday,0,4,night,46,14,0
U004,ibu_rumah_tangga,2025-01-09 07:17:00,k24,fundifar tablet,kesehatan,1,7563,7563,QRIS,k24 fundifar tablet,low,1,Thursday,0,7,morning,15,3,1
U005,anak_sultan,2025-01-09 12:10:00,miniso,miniso gelas kaca gelas dengan mulut emas 420ml,belanja,2,31148,62296,Debit Card,miniso miniso gelas kaca gelas dengan mulut emas 420ml,medium,1,Thursday,0,12,afternoon,47,9,0
U002,karyawan,2025-01-09 12:30:00,grab,grabbike,transport,1,25595,25595,Cash,grab grabbike,low,1,Thursday,0,12,afternoon,8,2,0
U002,karyawan,2025-01-09 14:33:00,miniso,miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,belanja,3,76110,228330,DANA,miniso miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,high,1,Thursday,0,14,afternoon,92,15,1
U002,karyawan,2025-01-09 15:18:00,miniso,miniso official tas selempang rantai wanita sling bag tote bag handbag shoulder bag pesta,belanja,3,131293,393879,DANA,miniso miniso official tas selempang rantai wanita sling bag tote bag handbag shoulder bag pesta,high,1,Thursday,0,15,evening,89,15,1
U004,ibu_rumah_tangga,2025-01-09 17:02:00,laundryklin,laundry kiloan 3kg,kebutuhan rumah,3,19893,59679,DANA,laundryklin laundry kiloan 3kg,medium,1,Thursday,0,17,evening,18,4,1
U004,ibu_rumah_tangga,2025-01-09 19:18:00,indihome,tagihan internet bulanan,tagihan & utilitas,1,292777,292777,QRIS,indihome tagihan internet bulanan,high,1,Thursday,0,19,night,24,4,1
U001,anak_kos,2025-01-09 20:53:00,le minerale,galon air mineral,kebutuhan rumah,5,20678,103390,Debit Card,le minerale galon air mineral,medium,1,Thursday,0,20,night,17,5,0
U004,ibu_rumah_tangga,2025-01-09 22:57:00,miniso,miniso memory foam u shape bantal leher mickey mouse,kebutuhan rumah,2,109658,219316,GoPay,miniso miniso memory foam u shape bantal leher mickey mouse,high,1,Thursday,0,22,night,52,10,1
U005,anak_sultan,2025-01-10 01:25:00,miniso,miniso tas selempang wanita multifungsi handbag totebag jinjing segitiga sling bag pesta model tas terbaru 2021 simple v,belanja,2,63983,127966,Cash,miniso miniso tas selempang wanita multifungsi handbag totebag jinjing segitiga sling bag pesta model tas terbaru 2021 simple v,medium,1,Friday,0,1,night,120,19,0
U003,mahasiswa,2025-01-10 09:05:00,superindo,apel fuji 1kg,makanan & minuman,2,34458,68916,Cash,superindo apel fuji 1kg,medium,1,Friday,0,9,morning,13,4,0
U005,anak_sultan,2025-01-10 12:01:00,shopee official store,ultra 125 ml kartonan susu uht ultra 125 ml isi 40 pcs,makanan & minuman,2,512908,1025816,GoPay,shopee official store ultra 125 ml kartonan susu uht ultra 125 ml isi 40 pcs,high,1,Friday,0,12,afternoon,54,15,1
U001,anak_kos,2025-01-10 18:30:00,miniso,miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,kebutuhan rumah,5,37156,185780,QRIS,miniso miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,medium,1,Friday,0,18,evening,104,15,1
U002,karyawan,2025-01-10 18:49:00,gojek,goride,transport,1,23980,23980,Debit Card,gojek goride,low,1,Friday,0,18,evening,6,2,0
U005,anak_sultan,2025-01-11 00:14:00,steam,top up steam wallet,hiburan,1,113871,113871,DANA,steam top up steam wallet,medium,1,Saturday,1,0,night,19,5,1
U002,karyawan,2025-01-11 05:48:00,miniso,miniso body mist parfum perfum spray wanita pria 100ml,belanja,1,22853,22853,OVO,miniso miniso body mist parfum perfum spray wanita pria 100ml,low,1,Saturday,1,5,morning,54,10,1
U002,karyawan,2025-01-11 06:07:00,indomaret,chitato sapi panggang,makanan & minuman,2,11422,22844,QRIS,indomaret chitato sapi panggang,low,1,Saturday,1,6,morning,21,4,1
U002,karyawan,2025-01-11 10:31:00,miniso,miniso pengocok tritan cincin pengangkat bouncing 610ml botol minum tempat tumbler pria water bottle,belanja,1,77710,77710,QRIS,miniso miniso pengocok tritan cincin pengangkat bouncing 610ml botol minum tempat tumbler pria water bottle,medium,1,Saturday,1,10,morning,100,15,1
U001,anak_kos,2025-01-11 17:43:00,tol indonesia,top up e toll,transport,1,103841,103841,Debit Card,tol indonesia top up e toll,medium,1,Saturday,1,17,evening,13,6,0
U001,anak_kos,2025-01-11 18:35:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,1,87585,87585,DANA,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,medium,1,Saturday,1,18,evening,78,12,1
U005,anak_sultan,2025-01-11 18:36:00,miniso,miniso kaos kaki wanita mini pendek 6 pcs,belanja,3,47224,141672,Cash,miniso miniso kaos kaki wanita mini pendek 6 pcs,medium,1,Saturday,1,18,evening,41,9,0
U004,ibu_rumah_tangga,2025-01-12 02:57:00,shopeepay,bayar tagihan listrik,tagihan & utilitas,1,206387,206387,GoPay,shopeepay bayar tagihan listrik,high,1,Sunday,1,2,night,21,4,1
U003,mahasiswa,2025-01-12 06:06:00,superindo,bayam segar,makanan & minuman,2,10106,20212,Cash,superindo bayam segar,low,1,Sunday,1,6,morning,11,3,0
U003,mahasiswa,2025-01-12 08:14:00,superindo,yogurt cimory,makanan & minuman,1,13600,13600,OVO,superindo yogurt cimory,low,1,Sunday,1,8,morning,13,3,1
U002,karyawan,2025-01-12 08:39:00,miniso,miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,belanja,2,45849,91698,OVO,miniso miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,medium,1,Sunday,1,8,morning,77,14,1
U002,karyawan,2025-01-12 11:04:00,superindo,beras ramos 5kg,makanan & minuman,2,71857,143714,QRIS,superindo beras ramos 5kg,medium,1,Sunday,1,11,afternoon,15,4,1
U001,anak_kos,2025-01-12 11:18:00,miniso,miniso mainan hewan ikan bayi hiu bantal penguin ukuran yang berbeda dari hewan seri boneka biasa,kebutuhan rumah,4,74314,297256,DANA,miniso miniso mainan hewan ikan bayi hiu bantal penguin ukuran yang berbeda dari hewan seri boneka biasa,high,1,Sunday,1,11,afternoon,97,17,1
U004,ibu_rumah_tangga,2025-01-12 12:04:00,k24,nutrimax c plus junior 1 botol isi 30 tablet kunyah,kesehatan,1,175623,175623,OVO,k24 nutrimax c plus junior 1 botol isi 30 tablet kunyah,medium,1,Sunday,1,12,afternoon,51,11,1
U002,karyawan,2025-01-12 12:21:00,disney hotstar,langganan disney bulanan,hiburan,1,68481,68481,Debit Card,disney hotstar langganan disney bulanan,medium,1,Sunday,1,12,afternoon,24,5,0
U001,anak_kos,2025-01-12 20:11:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,5,75786,378930,GoPay,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,high,1,Sunday,1,20,night,78,12,1
U004,ibu_rumah_tangga,2025-01-12 20:59:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,5,96457,482285,QRIS,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,1,Sunday,1,20,night,74,14,1
U002,karyawan,2025-01-13 03:20:00,miniso,miniso x marvel kotak bento berlapis 500ml,belanja,1,49314,49314,QRIS,miniso miniso x marvel kotak bento berlapis 500ml,low,1,Monday,0,3,night,42,8,1
U002,karyawan,2025-01-13 06:17:00,xxi,tiket bioskop regular,hiburan,1,49408,49408,Cash,xxi tiket bioskop regular,low,1,Monday,0,6,morning,21,4,0
U004,ibu_rumah_tangga,2025-01-13 07:28:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,3,99355,298065,Cash,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,1,Monday,0,7,morning,90,16,0
U004,ibu_rumah_tangga,2025-01-13 07:41:00,shopee official store,suplemen madu premium quality,kesehatan,1,216708,216708,GoPay,shopee official store suplemen madu premium quality,high,1,Monday,0,7,morning,29,7,1
U004,ibu_rumah_tangga,2025-01-13 08:24:00,k24,vitamin c phapros 250mg tablet,kesehatan,1,7197,7197,DANA,k24 vitamin c phapros 250mg tablet,low,1,Monday,0,8,morning,30,6,1
U003,mahasiswa,2025-01-13 08:48:00,gacoan,es genderuwo,makanan & minuman,2,11114,22228,GoPay,gacoan es genderuwo,low,1,Monday,0,8,morning,12,3,1
U004,ibu_rumah_tangga,2025-01-13 13:40:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,3,101409,304227,Debit Card,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,1,Monday,0,13,afternoon,90,16,0
U002,karyawan,2025-01-13 18:53:00,bluebird,taksi bluebird,transport,1,72821,72821,Cash,bluebird taksi bluebird,medium,1,Monday,0,18,evening,14,3,0
U005,anak_sultan,2025-01-13 20:44:00,gacoan,tea hot,makanan & minuman,1,4101,4101,Cash,gacoan tea hot,low,1,Monday,0,20,night,7,3,0
U001,anak_kos,2025-01-14 01:28:00,warmindo,mie nyemek,makanan & minuman,2,16070,32140,DANA,warmindo mie nyemek,low,1,Tuesday,0,1,night,10,3,1
U004,ibu_rumah_tangga,2025-01-14 01:30:00,k24,vitamin c phapros 250mg tablet,kesehatan,1,7024,7024,Cash,k24 vitamin c phapros 250mg tablet,low,1,Tuesday,0,1,night,30,6,0
U004,ibu_rumah_tangga,2025-01-14 07:11:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,2,85908,171816,QRIS,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,1,Tuesday,0,7,morning,118,19,1
U005,anak_sultan,2025-01-14 08:58:00,gacoan,orange hot,makanan & minuman,1,5977,5977,GoPay,gacoan orange hot,low,1,Tuesday,0,8,morning,10,3,1
U004,ibu_rumah_tangga,2025-01-14 10:36:00,miniso,miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,kebutuhan rumah,2,31784,63568,Cash,miniso miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,medium,1,Tuesday,0,10,morning,118,19,0
U004,ibu_rumah_tangga,2025-01-14 14:18:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,1,30272,30272,Debit Card,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,low,1,Tuesday,0,14,afternoon,116,18,0
U003,mahasiswa,2025-01-14 15:24:00,gacoan,es petak umpet,makanan & minuman,1,11045,11045,DANA,gacoan es petak umpet,low,1,Tuesday,0,15,evening,14,4,1
U002,karyawan,2025-01-14 19:14:00,miniso,miniso parfum wanita 30ml eau de parfum lady edt pir inggris stroberi liar,belanja,1,56557,56557,Debit Card,miniso miniso parfum wanita 30ml eau de parfum lady edt pir inggris stroberi liar,medium,1,Tuesday,0,19,night,74,14,0
U004,ibu_rumah_tangga,2025-01-14 19:51:00,blackmores store,blackmores bio c 1000mg 31 tab,kesehatan,1,166599,166599,Cash,blackmores store blackmores bio c 1000mg 31 tab,medium,1,Tuesday,0,19,night,30,8,0
U002,karyawan,2025-01-14 21:23:00,xxi,tiket bioskop regular,hiburan,1,52898,52898,GoPay,xxi tiket bioskop regular,medium,1,Tuesday,0,21,night,21,4,1
U002,karyawan,2025-01-14 23:16:00,miniso,miniso earphone earbuds in ear headphone noise cancelling awet headset universal,belanja,3,59054,177162,Debit Card,miniso miniso earphone earbuds in ear headphone noise cancelling awet headset universal,medium,1,Tuesday,0,23,night,80,12,0
U003,mahasiswa,2025-01-15 00:02:00,gacoan,paket combat mie gacoan 1,makanan & minuman,1,45053,45053,OVO,gacoan paket combat mie gacoan 1,low,1,Wednesday,0,0,night,25,6,1
U003,mahasiswa,2025-01-15 00:49:00,warmindo,kopi hitam,makanan & minuman,1,6156,6156,GoPay,warmindo kopi hitam,low,1,Wednesday,0,0,night,10,3,1
U005,anak_sultan,2025-01-15 12:42:00,miniso,miniso kaos kaki wanita mini pendek 6 pcs,belanja,3,51104,153312,QRIS,miniso miniso kaos kaki wanita mini pendek 6 pcs,medium,1,Wednesday,0,12,afternoon,41,9,1
U001,anak_kos,2025-01-15 15:09:00,spbu vivo,revvo 90,transport,1,130771,130771,QRIS,spbu vivo revvo 90,medium,1,Wednesday,0,15,evening,8,4,1
U005,anak_sultan,2025-01-15 17:36:00,spotify,spotify premium individual,hiburan,1,62986,62986,Debit Card,spotify spotify premium individual,medium,1,Wednesday,0,17,evening,26,4,0
U001,anak_kos,2025-01-15 18:55:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,1,30744,30744,QRIS,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,low,1,Wednesday,0,18,evening,116,18,1
U004,ibu_rumah_tangga,2025-01-15 19:39:00,k24,fg troches b,kesehatan,1,2228,2228,GoPay,k24 fg troches b,low,1,Wednesday,0,19,night,12,4,1
U002,karyawan,2025-01-15 22:04:00,grab,grabbike,transport,1,23324,23324,GoPay,grab grabbike,low,1,Wednesday,0,22,night,8,2,1
U001,anak_kos,2025-01-16 00:41:00,indomaret,roti sari roti coklat,makanan & minuman,2,8131,16262,Debit Card,indomaret roti sari roti coklat,low,1,Thursday,0,0,night,21,5,0
U004,ibu_rumah_tangga,2025-01-16 02:21:00,k24,vitamin c triman 500mg kaplet,kesehatan,1,7429,7429,OVO,k24 vitamin c triman 500mg kaplet,low,1,Thursday,0,2,night,29,6,1
U005,anak_sultan,2025-01-16 04:32:00,miniso,miniso official tas selempang wanita tas selempang bahu,belanja,3,132864,398592,Debit Card,miniso miniso official tas selempang wanita tas selempang bahu,high,1,Thursday,0,4,night,55,9,0
U001,anak_kos,2025-01-16 15:38:00,shell,shell super,transport,1,156025,156025,DANA,shell shell super,medium,1,Thursday,0,15,evening,11,3,1
U002,karyawan,2025-01-16 16:33:00,disney hotstar,langganan disney bulanan,hiburan,1,65236,65236,GoPay,disney hotstar langganan disney bulanan,medium,1,Thursday,0,16,evening,24,5,1
U003,mahasiswa,2025-01-16 16:35:00,superindo,daging ayam fillet,makanan & minuman,2,43520,87040,QRIS,superindo daging ayam fillet,medium,1,Thursday,0,16,evening,18,4,1
U004,ibu_rumah_tangga,2025-01-16 20:13:00,k24,vitamin c triman 50mg tablet,kesehatan,1,2812,2812,OVO,k24 vitamin c triman 50mg tablet,low,1,Thursday,0,20,night,28,6,1
U002,karyawan,2025-01-16 22:33:00,miniso,miniso marvel kotak penyimpanan tanpa tutupnya,belanja,2,56786,113572,Cash,miniso miniso marvel kotak penyimpanan tanpa tutupnya,medium,1,Thursday,0,22,night,46,7,0
U003,mahasiswa,2025-01-17 00:48:00,eparking,bayar parkir digital,transport,1,4875,4875,Debit Card,eparking bayar parkir digital,low,1,Friday,0,0,night,20,4,0
U004,ibu_rumah_tangga,2025-01-17 01:59:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,3,90951,272853,GoPay,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,1,Friday,0,1,night,74,14,1
U001,anak_kos,2025-01-17 02:03:00,indomaret,aqua 600ml,makanan & minuman,1,3003,3003,OVO,indomaret aqua 600ml,low,1,Friday,0,2,night,10,3,1
U004,ibu_rumah_tangga,2025-01-17 02:44:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,80623,80623,OVO,telkomsel paket internet 25gb,medium,1,Friday,0,2,night,19,4,1
U004,ibu_rumah_tangga,2025-01-17 04:14:00,k24,h booster sirup 50ml,kesehatan,1,22803,22803,QRIS,k24 h booster sirup 50ml,low,1,Friday,0,4,night,20,5,1
U002,karyawan,2025-01-17 04:39:00,gojek,goride,transport,1,21519,21519,GoPay,gojek goride,low,1,Friday,0,4,night,6,2,1
U002,karyawan,2025-01-17 06:02:00,warmindo,susu jahe,makanan & minuman,1,7934,7934,OVO,warmindo susu jahe,low,1,Friday,0,6,morning,9,3,1
U001,anak_kos,2025-01-17 06:16:00,bluebird,taksi bluebird,transport,1,81307,81307,GoPay,bluebird taksi bluebird,medium,1,Friday,0,6,morning,14,3,1
U004,ibu_rumah_tangga,2025-01-17 07:20:00,miniso,miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,kebutuhan rumah,3,110962,332886,GoPay,miniso miniso matras yoga mat anti slip senam yoga gym matrass fitness karpet matras alat olahraga,high,1,Friday,0,7,morning,91,16,1
U003,mahasiswa,2025-01-17 09:55:00,shell,shell super,transport,1,139700,139700,QRIS,shell shell super,medium,1,Friday,0,9,morning,11,3,1
U003,mahasiswa,2025-01-17 14:56:00,transjogja,tiket bus transjogja,transport,1,3830,3830,QRIS,transjogja tiket bus transjogja,low,1,Friday,0,14,afternoon,20,4,1
U003,mahasiswa,2025-01-17 22:28:00,spbu vivo,revvo 90,transport,1,121070,121070,Debit Card,spbu vivo revvo 90,medium,1,Friday,0,22,night,8,4,0
U001,anak_kos,2025-01-17 22:36:00,shopee official store,robusta temanggung wine fermentation 100g,makanan & minuman,2,39862,79724,GoPay,shopee official store robusta temanggung wine fermentation 100g,medium,1,Friday,0,22,night,41,8,1
U004,ibu_rumah_tangga,2025-01-17 23:26:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,363702,363702,GoPay,myrepublic tagihan wifi rumah,high,1,Friday,0,23,night,18,4,1
U003,mahasiswa,2025-01-17 23:30:00,print station,print warna a4,pendidikan,1,4841,4841,Cash,print station print warna a4,low,1,Friday,0,23,night,14,5,0
U002,karyawan,2025-01-18 06:21:00,pertamina,pertalite,transport,1,93412,93412,DANA,pertamina pertalite,medium,1,Saturday,1,6,morning,9,2,1
U001,anak_kos,2025-01-18 07:39:00,eparking,bayar parkir digital,transport,1,5494,5494,QRIS,eparking bayar parkir digital,low,1,Saturday,1,7,morning,20,4,1
U002,karyawan,2025-01-18 08:41:00,disney hotstar,langganan disney bulanan,hiburan,1,70661,70661,OVO,disney hotstar langganan disney bulanan,medium,1,Saturday,1,8,morning,24,5,1
U002,karyawan,2025-01-18 10:12:00,miniso,miniso blender tangan 4 in 1 mixer putih colokan ved 700ml blender multifungsi pengocok telur elektrik juicy grinde penc,belanja,1,327966,327966,Debit Card,miniso miniso blender tangan 4 in 1 mixer putih colokan ved 700ml blender multifungsi pengocok telur elektrik juicy grinde penc,high,1,Saturday,1,10,morning,120,20,0
U005,anak_sultan,2025-01-18 16:46:00,superindo,yogurt cimory,makanan & minuman,1,16533,16533,Debit Card,superindo yogurt cimory,low,1,Saturday,1,16,evening,13,3,0
U003,mahasiswa,2025-01-18 17:26:00,indomaret,aqua 600ml,makanan & minuman,2,3335,6670,GoPay,indomaret aqua 600ml,low,1,Saturday,1,17,evening,10,3,1
U001,anak_kos,2025-01-18 17:33:00,simply fresh,laundry express,kebutuhan rumah,1,37879,37879,OVO,simply fresh laundry express,low,1,Saturday,1,17,evening,15,4,1
U002,karyawan,2025-01-18 17:42:00,superindo,sosis kanzler,makanan & minuman,1,28850,28850,DANA,superindo sosis kanzler,low,1,Saturday,1,17,evening,13,3,1
U004,ibu_rumah_tangga,2025-01-18 22:15:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,1,74370,74370,Debit Card,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,medium,1,Saturday,1,22,night,78,12,0
U002,karyawan,2025-01-18 22:34:00,miniso,miniso official marvel backpack tas ransel tas punggung ironman spiderman avengers,belanja,1,154397,154397,Cash,miniso miniso official marvel backpack tas ransel tas punggung ironman spiderman avengers,medium,1,Saturday,1,22,night,82,12,0
U004,ibu_rumah_tangga,2025-01-19 08:10:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,3,85665,256995,OVO,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,high,1,Sunday,1,8,morning,78,12,1
